Tiempo, N_Partida, Cant_Palabras, Evento, User, Genero, Edad, Estado, Palabra, Nivel
1624918691,Partida n,12.0,Primera_Ficha,Usuario1,Masculino,18,Primera,Delfin,Facil
1624918695,Partida n,12.0,Conjunto_Incorrecto,Usuario1,Masculino,18,Error,Delfin,Facil
1624918695,Partida n,12.0,Primera_Ficha,Usuario1,Masculino,18,Primera,Cisne,Facil
1624918697,Partida n,12.0,Conjunto_Incorrecto,Usuario1,Masculino,18,Error,Cisne,Facil
1624918697,Partida n,12.0,Primera_Ficha,Usuario1,Masculino,18,Primera,Tucan,Facil
1624918701,Partida n,12.0,Conjunto_Incorrecto,Usuario1,Masculino,18,Error,Tucan,Facil
1624918701,Partida n,12.0,Primera_Ficha,Usuario1,Masculino,18,Primera,Caballa,Facil
1624918703,Partida n,12.0,Conjunto_Incorrecto,Usuario1,Masculino,18,Error,Caballa,Facil
1624918703,Partida n,12.0,Primera_Ficha,Usuario1,Masculino,18,Primera,Caballa,Facil
1624918706,Partida n,12.0,Conjunto_Incorrecto,Usuario1,Masculino,18,Error,Caballa,Facil
1624918706,Partida n,12.0,Primera_Ficha,Usuario1,Masculino,18,Primera,Hormiga,Facil
1624918708,Partida n,12.0,Conjunto_Incorrecto,Usuario1,Masculino,18,Error,Hormiga,Facil
1624918709,Partida n,12.0,Primera_Ficha,Usuario1,Masculino,18,Primera,Sapo,Facil
1624918717,Partida n,12.0,Conjunto_Incorrecto,Usuario1,Masculino,18,Error,Sapo,Facil
1624918717,Partida n,12.0,Primera_Ficha,Usuario1,Masculino,18,Primera,Pavo,Facil
1624918718,Partida n,12.0,Conjunto_Correcto,Usuario1,Masculino,18,Correcto,Pavo,Facil
1624918719,Partida n,12.0,Primera_Ficha,Usuario1,Masculino,18,Primera,Kiwi,Facil
1624918721,Partida n,12.0,Conjunto_Incorrecto,Usuario1,Masculino,18,Error,Kiwi,Facil
1624918722,Partida n,12.0,Primera_Ficha,Usuario1,Masculino,18,Primera,Sapo,Facil
1624918724,Partida n,12.0,Conjunto_Incorrecto,Usuario1,Masculino,18,Error,Sapo,Facil
1624918725,Partida n,12.0,Primera_Ficha,Usuario1,Masculino,18,Primera,Delfin,Facil
1624918725,Partida n,12.0,Conjunto_Correcto,Usuario1,Masculino,18,Correcto,Delfin,Facil
1624918726,Partida n,12.0,Primera_Ficha,Usuario1,Masculino,18,Primera,Hormiga,Facil
1624918728,Partida n,12.0,Conjunto_Incorrecto,Usuario1,Masculino,18,Error,Hormiga,Facil
1624918728,Partida n,12.0,Primera_Ficha,Usuario1,Masculino,18,Primera,Caballa,Facil
1624918729,Partida n,12.0,Conjunto_Correcto,Usuario1,Masculino,18,Correcto,Caballa,Facil
1624918730,Partida n,12.0,Primera_Ficha,Usuario1,Masculino,18,Primera,Tucan,Facil
1624918732,Partida n,12.0,Conjunto_Incorrecto,Usuario1,Masculino,18,Error,Tucan,Facil
1624918732,Partida n,12.0,Primera_Ficha,Usuario1,Masculino,18,Primera,Tucan,Facil
1624918733,Partida n,12.0,Conjunto_Correcto,Usuario1,Masculino,18,Correcto,Tucan,Facil
1624918733,Partida n,12.0,Primera_Ficha,Usuario1,Masculino,18,Primera,Cisne,Facil
1624918735,Partida n,12.0,Conjunto_Incorrecto,Usuario1,Masculino,18,Error,Cisne,Facil
1624918735,Partida n,12.0,Primera_Ficha,Usuario1,Masculino,18,Primera,Hormiga,Facil
1624918736,Partida n,12.0,Conjunto_Correcto,Usuario1,Masculino,18,Correcto,Hormiga,Facil
1624918737,Partida n,12.0,Primera_Ficha,Usuario1,Masculino,18,Primera,Sapo,Facil
1624918738,Partida n,12.0,Conjunto_Incorrecto,Usuario1,Masculino,18,Error,Sapo,Facil
1624918739,Partida n,12.0,Primera_Ficha,Usuario1,Masculino,18,Primera,Cisne,Facil
1624918741,Partida n,12.0,Conjunto_Incorrecto,Usuario1,Masculino,18,Error,Cisne,Facil
1624918741,Partida n,12.0,Primera_Ficha,Usuario1,Masculino,18,Primera,Sapo,Facil
1624918744,Partida n,12.0,Conjunto_Incorrecto,Usuario1,Masculino,18,Error,Sapo,Facil
1624918744,Partida n,12.0,Primera_Ficha,Usuario1,Masculino,18,Primera,Sapo,Facil
1624918745,Partida n,12.0,Conjunto_Correcto,Usuario1,Masculino,18,Correcto,Sapo,Facil
1624918746,Partida n,12.0,Primera_Ficha,Usuario1,Masculino,18,Primera,Kiwi,Facil
1624918746,Partida n,12.0,Conjunto_Correcto,Usuario1,Masculino,18,Correcto,Kiwi,Facil
1624918747,Partida n,12.0,Primera_Ficha,Usuario1,Masculino,18,Primera,Cisne,Facil
1624918747,Partida n,12.0,Conjunto_Correcto,Usuario1,Masculino,18,Correcto,Cisne,Facil
1624918750,Partida n,12.0,Fin_Partida,Usuario1,Masculino,18,Ganada,Cisne,Facil
1625006032,Partida n,12.0,Inicio_Partida,Usuario2,Femenino,27,-,-,Facil
1625006033,Partida n,12.0,Primera_Ficha,Usuario2,Femenino,27,Primera,Bufalo,Facil
1625006034,Partida n,12.0,Conjunto_Incorrecto,Usuario2,Femenino,27,Error,Bufalo,Facil
1625006034,Partida n,12.0,Primera_Ficha,Usuario2,Femenino,27,Primera,Camaleon,Facil
1625006035,Partida n,12.0,Conjunto_Correcto,Usuario2,Femenino,27,Correcto,Camaleon,Facil
1625006036,Partida n,12.0,Primera_Ficha,Usuario2,Femenino,27,Primera,Avestruz,Facil
1625006037,Partida n,12.0,Conjunto_Incorrecto,Usuario2,Femenino,27,Error,Avestruz,Facil
1625006037,Partida n,12.0,Primera_Ficha,Usuario2,Femenino,27,Primera,Pollo,Facil
1625006039,Partida n,12.0,Conjunto_Incorrecto,Usuario2,Femenino,27,Error,Pollo,Facil
1625006039,Partida n,12.0,Primera_Ficha,Usuario2,Femenino,27,Primera,Leon,Facil
1625006041,Partida n,12.0,Conjunto_Incorrecto,Usuario2,Femenino,27,Error,Leon,Facil
1625006042,Partida n,12.0,Primera_Ficha,Usuario2,Femenino,27,Primera,Buho,Facil
1625006043,Partida n,12.0,Conjunto_Correcto,Usuario2,Femenino,27,Correcto,Buho,Facil
1625006043,Partida n,12.0,Primera_Ficha,Usuario2,Femenino,27,Primera,Ocelote,Facil
1625006045,Partida n,12.0,Conjunto_Incorrecto,Usuario2,Femenino,27,Error,Ocelote,Facil
1625006045,Partida n,12.0,Primera_Ficha,Usuario2,Femenino,27,Primera,Avestruz,Facil
1625006048,Partida n,12.0,Conjunto_Incorrecto,Usuario2,Femenino,27,Error,Avestruz,Facil
1625006048,Partida n,12.0,Primera_Ficha,Usuario2,Femenino,27,Primera,Paloma,Facil
1625006051,Partida n,12.0,Conjunto_Incorrecto,Usuario2,Femenino,27,Error,Paloma,Facil
1625006051,Partida n,12.0,Primera_Ficha,Usuario2,Femenino,27,Primera,Boa_Constrictora,Facil
1625006052,Partida n,12.0,Conjunto_Correcto,Usuario2,Femenino,27,Correcto,Boa_Constrictora,Facil
1625006053,Partida n,12.0,Primera_Ficha,Usuario2,Femenino,27,Primera,Ocelote,Facil
1625006055,Partida n,12.0,Conjunto_Incorrecto,Usuario2,Femenino,27,Error,Ocelote,Facil
1625006055,Partida n,12.0,Primera_Ficha,Usuario2,Femenino,27,Primera,Bufalo,Facil
1625006057,Partida n,12.0,Conjunto_Incorrecto,Usuario2,Femenino,27,Error,Bufalo,Facil
1625006057,Partida n,12.0,Primera_Ficha,Usuario2,Femenino,27,Primera,Ocelote,Facil
1625006058,Partida n,12.0,Conjunto_Correcto,Usuario2,Femenino,27,Correcto,Ocelote,Facil
1625006058,Partida n,12.0,Primera_Ficha,Usuario2,Femenino,27,Primera,Avestruz,Facil
1625006060,Partida n,12.0,Conjunto_Incorrecto,Usuario2,Femenino,27,Error,Avestruz,Facil
1625006060,Partida n,12.0,Primera_Ficha,Usuario2,Femenino,27,Primera,Leon,Facil
1625006062,Partida n,12.0,Fin_Partida,Usuario2,Femenino,27,Cancelada,-,Facil
1625019508,Partida n,24.0,Inicio_Partida,f,Otro,1,-,-,Medio
1625019508,Partida n,24.0,Primera_Ficha,f,Otro,1,Primera,Lobo,Medio
1625019509,Partida n,24.0,Conjunto_Incorrecto,f,Otro,1,Error,Lobo,Medio
1625019509,Partida n,24.0,Primera_Ficha,f,Otro,1,Primera,Antilope,Medio
1625019510,Partida n,24.0,Fin_Partida,f,Otro,1,Cancelada,-,Medio
1625019962,Partida n,12.0,Inicio_Partida,Usuario2,Femenino,27,-,-,Facil
1625019963,Partida n,12.0,Primera_Ficha,Usuario2,Femenino,27,Primera,Cangrejo,Facil
1625019964,Partida n,12.0,Conjunto_Incorrecto,Usuario2,Femenino,27,Error,Cangrejo,Facil
1625019964,Partida n,12.0,Primera_Ficha,Usuario2,Femenino,27,Primera,Escorpion,Facil
1625019983,Partida n,12.0,Conjunto_Incorrecto,Usuario2,Femenino,27,Error,Escorpion,Facil
1625020019,Partida n,12.0,Primera_Ficha,Usuario2,Femenino,27,Primera,Babosa,Facil
1625020088,Partida n,12.0,Fin_Partida,Usuario2,Femenino,27,Sin_Tiempo,Babosa,Facil
1625020111,Partida n,12.0,Inicio_Partida,Usuario2,Femenino,27,-,-,Facil
1625020111,Partida n,12.0,Fin_Partida,Usuario2,Femenino,27,Cancelada,-,Facil
1625020119,Partida n,12.0,Inicio_Partida,Usuario2,Femenino,27,-,-,Facil
1625020120,Partida n,12.0,Primera_Ficha,Usuario2,Femenino,27,Primera,Ocelote,Facil
1625020122,Partida n,12.0,Conjunto_Incorrecto,Usuario2,Femenino,27,Error,Ocelote,Facil
1625020122,Partida n,12.0,Primera_Ficha,Usuario2,Femenino,27,Primera,Mapache,Facil
1625020124,Partida n,12.0,Conjunto_Incorrecto,Usuario2,Femenino,27,Error,Mapache,Facil
1625020124,Partida n,12.0,Primera_Ficha,Usuario2,Femenino,27,Primera,Pajaro_Carpintero,Facil
1625020126,Partida n,12.0,Conjunto_Incorrecto,Usuario2,Femenino,27,Error,Pajaro_Carpintero,Facil
1625020126,Partida n,12.0,Primera_Ficha,Usuario2,Femenino,27,Primera,Ocelote,Facil
1625020127,Partida n,12.0,Conjunto_Correcto,Usuario2,Femenino,27,Correcto,Ocelote,Facil
1625020128,Partida n,12.0,Primera_Ficha,Usuario2,Femenino,27,Primera,Mapache,Facil
1625020131,Partida n,12.0,Conjunto_Incorrecto,Usuario2,Femenino,27,Error,Mapache,Facil
1625020132,Partida n,12.0,Primera_Ficha,Usuario2,Femenino,27,Primera,Boa,Facil
1625020133,Partida n,12.0,Conjunto_Incorrecto,Usuario2,Femenino,27,Error,Boa,Facil
1625020133,Partida n,12.0,Primera_Ficha,Usuario2,Femenino,27,Primera,Elefante,Facil
1625020135,Partida n,12.0,Conjunto_Incorrecto,Usuario2,Femenino,27,Error,Elefante,Facil
1625020136,Partida n,12.0,Primera_Ficha,Usuario2,Femenino,27,Primera,Pajaro_Carpintero,Facil
1625020138,Partida n,12.0,Conjunto_Incorrecto,Usuario2,Femenino,27,Error,Pajaro_Carpintero,Facil
1625020138,Partida n,12.0,Primera_Ficha,Usuario2,Femenino,27,Primera,Mapache,Facil
1625020141,Partida n,12.0,Conjunto_Incorrecto,Usuario2,Femenino,27,Error,Mapache,Facil
1625020141,Partida n,12.0,Primera_Ficha,Usuario2,Femenino,27,Primera,Pajaro_Carpintero,Facil
1625020143,Partida n,12.0,Conjunto_Incorrecto,Usuario2,Femenino,27,Error,Pajaro_Carpintero,Facil
1625020143,Partida n,12.0,Primera_Ficha,Usuario2,Femenino,27,Primera,Elefante,Facil
1625020144,Partida n,12.0,Conjunto_Correcto,Usuario2,Femenino,27,Correcto,Elefante,Facil
1625020145,Partida n,12.0,Primera_Ficha,Usuario2,Femenino,27,Primera,Pajaro_Carpintero,Facil
1625020146,Partida n,12.0,Conjunto_Correcto,Usuario2,Femenino,27,Correcto,Pajaro_Carpintero,Facil
1625020147,Partida n,12.0,Primera_Ficha,Usuario2,Femenino,27,Primera,Bufalo,Facil
1625020149,Partida n,12.0,Conjunto_Incorrecto,Usuario2,Femenino,27,Error,Bufalo,Facil
1625020149,Partida n,12.0,Primera_Ficha,Usuario2,Femenino,27,Primera,Tucan,Facil
1625020151,Partida n,12.0,Conjunto_Incorrecto,Usuario2,Femenino,27,Error,Tucan,Facil
1625020151,Partida n,12.0,Primera_Ficha,Usuario2,Femenino,27,Primera,Araña,Facil
1625020152,Partida n,12.0,Conjunto_Incorrecto,Usuario2,Femenino,27,Error,Araña,Facil
1625020153,Partida n,12.0,Primera_Ficha,Usuario2,Femenino,27,Primera,Bufalo,Facil
1625020154,Partida n,12.0,Conjunto_Correcto,Usuario2,Femenino,27,Correcto,Bufalo,Facil
1625020154,Partida n,12.0,Primera_Ficha,Usuario2,Femenino,27,Primera,Piton,Facil
1625020156,Partida n,12.0,Conjunto_Correcto,Usuario2,Femenino,27,Correcto,Piton,Facil
1625020157,Partida n,12.0,Primera_Ficha,Usuario2,Femenino,27,Primera,Tucan,Facil
1625020159,Partida n,12.0,Conjunto_Incorrecto,Usuario2,Femenino,27,Error,Tucan,Facil
1625020160,Partida n,12.0,Primera_Ficha,Usuario2,Femenino,27,Primera,Lince,Facil
1625020162,Partida n,12.0,Conjunto_Incorrecto,Usuario2,Femenino,27,Error,Lince,Facil
1625020162,Partida n,12.0,Primera_Ficha,Usuario2,Femenino,27,Primera,Araña,Facil
1625020164,Partida n,12.0,Conjunto_Incorrecto,Usuario2,Femenino,27,Error,Araña,Facil
1625020165,Partida n,12.0,Primera_Ficha,Usuario2,Femenino,27,Primera,Tucan,Facil
1625020165,Partida n,12.0,Conjunto_Correcto,Usuario2,Femenino,27,Correcto,Tucan,Facil
1625020166,Partida n,12.0,Primera_Ficha,Usuario2,Femenino,27,Primera,Cigarra,Facil
1625020168,Partida n,12.0,Conjunto_Incorrecto,Usuario2,Femenino,27,Error,Cigarra,Facil
1625020168,Partida n,12.0,Primera_Ficha,Usuario2,Femenino,27,Primera,Boa,Facil
1625020169,Partida n,12.0,Conjunto_Correcto,Usuario2,Femenino,27,Correcto,Boa,Facil
1625020169,Partida n,12.0,Primera_Ficha,Usuario2,Femenino,27,Primera,Lince,Facil
1625020172,Partida n,12.0,Conjunto_Incorrecto,Usuario2,Femenino,27,Error,Lince,Facil
1625020172,Partida n,12.0,Primera_Ficha,Usuario2,Femenino,27,Primera,Mapache,Facil
1625020174,Partida n,12.0,Conjunto_Correcto,Usuario2,Femenino,27,Correcto,Mapache,Facil
1625020174,Partida n,12.0,Primera_Ficha,Usuario2,Femenino,27,Primera,Lince,Facil
1625020175,Partida n,12.0,Conjunto_Correcto,Usuario2,Femenino,27,Correcto,Lince,Facil
1625020176,Partida n,12.0,Primera_Ficha,Usuario2,Femenino,27,Primera,Guacamayo_Azul,Facil
1625020178,Partida n,12.0,Conjunto_Incorrecto,Usuario2,Femenino,27,Error,Guacamayo_Azul,Facil
1625020179,Partida n,12.0,Primera_Ficha,Usuario2,Femenino,27,Primera,Araña,Facil
1625020181,Partida n,12.0,Conjunto_Correcto,Usuario2,Femenino,27,Correcto,Araña,Facil
1625020182,Partida n,12.0,Primera_Ficha,Usuario2,Femenino,27,Primera,Cigarra,Facil
1625020183,Partida n,12.0,Conjunto_Incorrecto,Usuario2,Femenino,27,Error,Cigarra,Facil
1625020184,Partida n,12.0,Primera_Ficha,Usuario2,Femenino,27,Primera,Guacamayo_Azul,Facil
1625020185,Partida n,12.0,Conjunto_Correcto,Usuario2,Femenino,27,Correcto,Guacamayo_Azul,Facil
1625020185,Partida n,12.0,Primera_Ficha,Usuario2,Femenino,27,Primera,Cigarra,Facil
1625020186,Partida n,12.0,Conjunto_Correcto,Usuario2,Femenino,27,Correcto,Cigarra,Facil
1625020188,Partida n,12.0,Fin_Partida,Usuario2,Femenino,27,Ganada,Cigarra,Facil
1625020672,Partida n,12.0,Inicio_Partida,Usuario2,Femenino,27,-,-,Facil
1625020672,Partida n,12.0,Fin_Partida,Usuario2,Femenino,27,Cancelada,-,Facil
1625020683,Partida n,36.0,Inicio_Partida,Usuario2,Femenino,27,-,-,Dificil
1625020684,Partida n,36.0,Primera_Ficha,Usuario2,Femenino,27,Primera,Murcielago,Dificil
1625020686,Partida n,36.0,Conjunto_Incorrecto,Usuario2,Femenino,27,Error,Murcielago,Dificil
1625020686,Partida n,36.0,Primera_Ficha,Usuario2,Femenino,27,Primera,Puma,Dificil
1625020688,Partida n,36.0,Conjunto_Incorrecto,Usuario2,Femenino,27,Error,Puma,Dificil
1625020688,Partida n,36.0,Primera_Ficha,Usuario2,Femenino,27,Primera,Orangutan,Dificil
1625020689,Partida n,36.0,Conjunto_Incorrecto,Usuario2,Femenino,27,Error,Orangutan,Dificil
1625020690,Partida n,36.0,Primera_Ficha,Usuario2,Femenino,27,Primera,Venado,Dificil
1625020691,Partida n,36.0,Conjunto_Incorrecto,Usuario2,Femenino,27,Error,Venado,Dificil
1625020691,Partida n,36.0,Primera_Ficha,Usuario2,Femenino,27,Primera,Piton,Dificil
1625020693,Partida n,36.0,Conjunto_Incorrecto,Usuario2,Femenino,27,Error,Piton,Dificil
1625020696,Partida n,36.0,Primera_Ficha,Usuario2,Femenino,27,Primera,Chimpance,Dificil
1625020698,Partida n,36.0,Conjunto_Incorrecto,Usuario2,Femenino,27,Error,Chimpance,Dificil
1625020698,Partida n,36.0,Primera_Ficha,Usuario2,Femenino,27,Primera,Chimpance,Dificil
1625020699,Partida n,36.0,Conjunto_Correcto,Usuario2,Femenino,27,Correcto,Chimpance,Dificil
1625020700,Partida n,36.0,Primera_Ficha,Usuario2,Femenino,27,Primera,Oso,Dificil
1625020702,Partida n,36.0,Conjunto_Incorrecto,Usuario2,Femenino,27,Error,Oso,Dificil
1625020703,Partida n,36.0,Primera_Ficha,Usuario2,Femenino,27,Primera,Cigarra,Dificil
1625020704,Partida n,36.0,Conjunto_Incorrecto,Usuario2,Femenino,27,Error,Cigarra,Dificil
1625020705,Partida n,36.0,Primera_Ficha,Usuario2,Femenino,27,Primera,Yaguarete,Dificil
1625020707,Partida n,36.0,Conjunto_Incorrecto,Usuario2,Femenino,27,Error,Yaguarete,Dificil
1625020708,Partida n,36.0,Primera_Ficha,Usuario2,Femenino,27,Primera,Orangutan,Dificil
1625020710,Partida n,36.0,Conjunto_Incorrecto,Usuario2,Femenino,27,Error,Orangutan,Dificil
1625020710,Partida n,36.0,Primera_Ficha,Usuario2,Femenino,27,Primera,Yaguarete,Dificil
1625020711,Partida n,36.0,Conjunto_Correcto,Usuario2,Femenino,27,Correcto,Yaguarete,Dificil
1625020712,Partida n,36.0,Primera_Ficha,Usuario2,Femenino,27,Primera,Venado,Dificil
1625020713,Partida n,36.0,Conjunto_Correcto,Usuario2,Femenino,27,Correcto,Venado,Dificil
1625020714,Partida n,36.0,Primera_Ficha,Usuario2,Femenino,27,Primera,Guepardo,Dificil
1625020715,Partida n,36.0,Conjunto_Incorrecto,Usuario2,Femenino,27,Error,Guepardo,Dificil
1625020715,Partida n,36.0,Primera_Ficha,Usuario2,Femenino,27,Primera,Kiwi,Dificil
1625020717,Partida n,36.0,Conjunto_Incorrecto,Usuario2,Femenino,27,Error,Kiwi,Dificil
1625020717,Partida n,36.0,Primera_Ficha,Usuario2,Femenino,27,Primera,Topo,Dificil
1625020719,Partida n,36.0,Conjunto_Incorrecto,Usuario2,Femenino,27,Error,Topo,Dificil
1625020719,Partida n,36.0,Primera_Ficha,Usuario2,Femenino,27,Primera,Murcielago,Dificil
1625020721,Partida n,36.0,Conjunto_Incorrecto,Usuario2,Femenino,27,Error,Murcielago,Dificil
1625020721,Partida n,36.0,Primera_Ficha,Usuario2,Femenino,27,Primera,Piton,Dificil
1625020724,Partida n,36.0,Conjunto_Incorrecto,Usuario2,Femenino,27,Error,Piton,Dificil
1625020724,Partida n,36.0,Primera_Ficha,Usuario2,Femenino,27,Primera,Cucaracha,Dificil
1625020726,Partida n,36.0,Conjunto_Incorrecto,Usuario2,Femenino,27,Error,Cucaracha,Dificil
1625020727,Partida n,36.0,Primera_Ficha,Usuario2,Femenino,27,Primera,Kiwi,Dificil
1625020728,Partida n,36.0,Conjunto_Correcto,Usuario2,Femenino,27,Correcto,Kiwi,Dificil
1625020728,Partida n,36.0,Primera_Ficha,Usuario2,Femenino,27,Primera,Boa_Constrictora,Dificil
1625020730,Partida n,36.0,Conjunto_Incorrecto,Usuario2,Femenino,27,Error,Boa_Constrictora,Dificil
1625020731,Partida n,36.0,Primera_Ficha,Usuario2,Femenino,27,Primera,Hamster,Dificil
1625020733,Partida n,36.0,Conjunto_Incorrecto,Usuario2,Femenino,27,Error,Hamster,Dificil
1625020733,Partida n,36.0,Primera_Ficha,Usuario2,Femenino,27,Primera,Cigarra,Dificil
1625020735,Partida n,36.0,Conjunto_Incorrecto,Usuario2,Femenino,27,Error,Cigarra,Dificil
1625020735,Partida n,36.0,Primera_Ficha,Usuario2,Femenino,27,Primera,Topo,Dificil
1625020737,Partida n,36.0,Conjunto_Incorrecto,Usuario2,Femenino,27,Error,Topo,Dificil
1625020737,Partida n,36.0,Primera_Ficha,Usuario2,Femenino,27,Primera,Murcielago,Dificil
1625020739,Partida n,36.0,Conjunto_Incorrecto,Usuario2,Femenino,27,Error,Murcielago,Dificil
1625020739,Partida n,36.0,Primera_Ficha,Usuario2,Femenino,27,Primera,Araña,Dificil
1625020741,Partida n,36.0,Conjunto_Incorrecto,Usuario2,Femenino,27,Error,Araña,Dificil
1625020742,Partida n,36.0,Primera_Ficha,Usuario2,Femenino,27,Primera,Hamster,Dificil
1625020743,Partida n,36.0,Conjunto_Incorrecto,Usuario2,Femenino,27,Error,Hamster,Dificil
1625020743,Partida n,36.0,Primera_Ficha,Usuario2,Femenino,27,Primera,Guepardo,Dificil
1625020744,Partida n,36.0,Conjunto_Correcto,Usuario2,Femenino,27,Correcto,Guepardo,Dificil
1625020745,Partida n,36.0,Primera_Ficha,Usuario2,Femenino,27,Primera,Oso,Dificil
1625020747,Partida n,36.0,Conjunto_Incorrecto,Usuario2,Femenino,27,Error,Oso,Dificil
1625020747,Partida n,36.0,Primera_Ficha,Usuario2,Femenino,27,Primera,Gato,Dificil
1625020749,Partida n,36.0,Conjunto_Incorrecto,Usuario2,Femenino,27,Error,Gato,Dificil
1625020749,Partida n,36.0,Primera_Ficha,Usuario2,Femenino,27,Primera,Topo,Dificil
1625020751,Partida n,36.0,Conjunto_Incorrecto,Usuario2,Femenino,27,Error,Topo,Dificil
1625020751,Partida n,36.0,Primera_Ficha,Usuario2,Femenino,27,Primera,Oso,Dificil
1625020752,Partida n,36.0,Conjunto_Correcto,Usuario2,Femenino,27,Correcto,Oso,Dificil
1625020753,Partida n,36.0,Primera_Ficha,Usuario2,Femenino,27,Primera,Ternero,Dificil
1625020754,Partida n,36.0,Conjunto_Incorrecto,Usuario2,Femenino,27,Error,Ternero,Dificil
1625020754,Partida n,36.0,Primera_Ficha,Usuario2,Femenino,27,Primera,Caracol,Dificil
1625020756,Partida n,36.0,Conjunto_Incorrecto,Usuario2,Femenino,27,Error,Caracol,Dificil
1625020756,Partida n,36.0,Primera_Ficha,Usuario2,Femenino,27,Primera,Cabra,Dificil
1625020758,Partida n,36.0,Conjunto_Incorrecto,Usuario2,Femenino,27,Error,Cabra,Dificil
1625020758,Partida n,36.0,Primera_Ficha,Usuario2,Femenino,27,Primera,Cigarra,Dificil
1625020760,Partida n,36.0,Conjunto_Incorrecto,Usuario2,Femenino,27,Error,Cigarra,Dificil
1625020760,Partida n,36.0,Primera_Ficha,Usuario2,Femenino,27,Primera,Perico,Dificil
1625020762,Partida n,36.0,Conjunto_Incorrecto,Usuario2,Femenino,27,Error,Perico,Dificil
1625020763,Partida n,36.0,Primera_Ficha,Usuario2,Femenino,27,Primera,Hamster,Dificil
1625020765,Partida n,36.0,Conjunto_Incorrecto,Usuario2,Femenino,27,Error,Hamster,Dificil
1625020767,Partida n,36.0,Primera_Ficha,Usuario2,Femenino,27,Primera,Araña,Dificil
1625020768,Partida n,36.0,Conjunto_Correcto,Usuario2,Femenino,27,Correcto,Araña,Dificil
1625020769,Partida n,36.0,Primera_Ficha,Usuario2,Femenino,27,Primera,Girafa,Dificil
1625020771,Partida n,36.0,Conjunto_Incorrecto,Usuario2,Femenino,27,Error,Girafa,Dificil
1625020772,Partida n,36.0,Primera_Ficha,Usuario2,Femenino,27,Primera,Topo,Dificil
1625020773,Partida n,36.0,Conjunto_Incorrecto,Usuario2,Femenino,27,Error,Topo,Dificil
1625020774,Partida n,36.0,Primera_Ficha,Usuario2,Femenino,27,Primera,Murcielago,Dificil
1625020775,Partida n,36.0,Conjunto_Incorrecto,Usuario2,Femenino,27,Error,Murcielago,Dificil
1625020775,Partida n,36.0,Primera_Ficha,Usuario2,Femenino,27,Primera,Gato,Dificil
1625020777,Partida n,36.0,Conjunto_Incorrecto,Usuario2,Femenino,27,Error,Gato,Dificil
1625020777,Partida n,36.0,Primera_Ficha,Usuario2,Femenino,27,Primera,Piton,Dificil
1625020778,Partida n,36.0,Conjunto_Correcto,Usuario2,Femenino,27,Correcto,Piton,Dificil
1625020779,Partida n,36.0,Primera_Ficha,Usuario2,Femenino,27,Primera,Gorrion,Dificil
1625020781,Partida n,36.0,Conjunto_Incorrecto,Usuario2,Femenino,27,Error,Gorrion,Dificil
1625020781,Partida n,36.0,Primera_Ficha,Usuario2,Femenino,27,Primera,Cabra,Dificil
1625020783,Partida n,36.0,Conjunto_Incorrecto,Usuario2,Femenino,27,Error,Cabra,Dificil
1625020783,Partida n,36.0,Primera_Ficha,Usuario2,Femenino,27,Primera,Ternero,Dificil
1625020785,Partida n,36.0,Conjunto_Incorrecto,Usuario2,Femenino,27,Error,Ternero,Dificil
1625020785,Partida n,36.0,Primera_Ficha,Usuario2,Femenino,27,Primera,Buitre,Dificil
1625020787,Partida n,36.0,Conjunto_Incorrecto,Usuario2,Femenino,27,Error,Buitre,Dificil
1625020787,Partida n,36.0,Primera_Ficha,Usuario2,Femenino,27,Primera,Mariquita,Dificil
1625020788,Partida n,36.0,Conjunto_Incorrecto,Usuario2,Femenino,27,Error,Mariquita,Dificil
1625020788,Partida n,36.0,Primera_Ficha,Usuario2,Femenino,27,Primera,Puma,Dificil
1625020790,Partida n,36.0,Conjunto_Incorrecto,Usuario2,Femenino,27,Error,Puma,Dificil
1625020790,Partida n,36.0,Primera_Ficha,Usuario2,Femenino,27,Primera,Ardilla,Dificil
1625020793,Partida n,36.0,Conjunto_Incorrecto,Usuario2,Femenino,27,Error,Ardilla,Dificil
1625020794,Partida n,36.0,Primera_Ficha,Usuario2,Femenino,27,Primera,Perico,Dificil
1625020796,Partida n,36.0,Conjunto_Incorrecto,Usuario2,Femenino,27,Error,Perico,Dificil
1625020796,Partida n,36.0,Primera_Ficha,Usuario2,Femenino,27,Primera,Cabra,Dificil
1625020797,Partida n,36.0,Conjunto_Incorrecto,Usuario2,Femenino,27,Error,Cabra,Dificil
1625020797,Partida n,36.0,Primera_Ficha,Usuario2,Femenino,27,Primera,Reno,Dificil
1625020799,Partida n,36.0,Conjunto_Incorrecto,Usuario2,Femenino,27,Error,Reno,Dificil
1625020799,Partida n,36.0,Primera_Ficha,Usuario2,Femenino,27,Primera,Buitre,Dificil
1625020800,Partida n,36.0,Conjunto_Incorrecto,Usuario2,Femenino,27,Error,Buitre,Dificil
1625020800,Partida n,36.0,Primera_Ficha,Usuario2,Femenino,27,Primera,Ternero,Dificil
1625020802,Partida n,36.0,Conjunto_Incorrecto,Usuario2,Femenino,27,Error,Ternero,Dificil
1625020802,Partida n,36.0,Primera_Ficha,Usuario2,Femenino,27,Primera,Gorrion,Dificil
1625020804,Partida n,36.0,Conjunto_Incorrecto,Usuario2,Femenino,27,Error,Gorrion,Dificil
